Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,190.58575439453125,161.25999450683594,154.1100616455078,405.8650817871094,575.7899780273438,62.441551208496094,190.92999267578125,191.05295065599338,161.2899932861328,154.46836516892455,406.1226452071924,578.5499877929688,62.46554046020734,191.47999572753906,188.44859162482356,158.89999389648438,152.19911458290434,400.52577999660826,562.6799926757812,60.884137413565526,183.6699981689453,190.8640821459055,159.33999633789062,152.9157216297378,402.23951388406,571.3499755859375,61.209012360122756,185.6300048828125,47145600,45270400,20909300,24510200,6905400,348733000,125013100
2024-01-30,186.91775512695312,159.0,152.32850646972656,404.7457275390625,562.8499755859375,62.750431060791016,191.58999633789062,190.65532484477694,161.72999572753906,154.3091156448154,409.16375662074074,570.8800048828125,63.46916289646236,196.36000061035156,186.35116482109103,158.49000549316406,152.05479374151358,402.6258777098208,560.8200073242188,62.23662409247559,190.61000061035156,189.80045678886228,160.6999969482422,153.28397240673996,408.3812111979871,567.3200073242188,62.876387020851176,195.3300018310547,55859400,45207400,26578900,33477600,6181800,410735000,109982300
2024-01-31,183.2994842529297,155.1999969482422,141.1315460205078,393.83929443359375,564.1099853515625,61.50390625,187.2899932861328,185.98338263365994,159.00999450683594,144.90367296245176,411.41240548584386,572.1500244140625,62.24562831970366,193.97000122070312,183.24979478995033,154.80999755859375,140.8827245413415,393.47278047208044,562.0399780273438,60.6772170002544,185.85000610351562,185.92372797618197,157.0,144.70461881649027,403.1310461052013,562.8499755859375,61.41693710561366,187.0,55467800,50284400,43908600,47871100,4857600,453795000,103221400
2024-02-01,185.74481201171875,159.27999877929688,142.03726196289062,399.9809875488281,567.510009765625,63.00334167480469,188.86000061035156,185.83427124755644,159.75999450683594,143.93824654999406,404.161284395668,572.6599731445312,63.167281577618986,189.8800048828125,182.72296153753896,155.6199951171875,141.5893711442408,398.01960572688716,563.8300170898438,61.626859664228725,184.27999877929688,182.8919451500293,155.8699951171875,143.012637923415,398.0493222591689,567.02001953125,62.07668769492248,188.5,64885400,76542400,25526900,30657700,3174000,369146000,91843300
2024-02-02,184.74082946777344,171.80999755859375,142.8633270263672,407.3509826660156,564.6400146484375,66.13516998291016,187.91000366210938,186.21199239128737,172.5,143.20173576400992,408.7675210638453,567.7999877929688,66.57499963939881,188.69000244140625,178.1802130458578,167.3300018310547,137.51864676692574,399.7630491761005,562.3699951171875,63.66609208338151,182.0,178.78657309445222,169.19000244140625,140.22582554692482,400.0106970175581,564.52001953125,63.94998587832111,185.0399932861328,102518000,117154900,42116900,28245000,4030800,476578000,110505100
2024-02-05,186.55990600585938,170.30999755859375,144.24676513671875,401.8333435058594,562.0599975585938,69.30597686767578,181.05999755859375,188.120543422021,170.5500030517578,145.9785679131842,407.2915110892072,575.75,69.47091584987561,184.67999267578125,184.73089088840356,167.6999969482422,143.23158454517412,400.1889583664192,557.2000122070312,67.17977633836104,175.00999450683594,187.02710222804,170.1999969482422,143.36096137339672,406.0433564125419,562.469970703125,68.19939012424172,184.25999450683594,69668800,55081300,29254400,25352300,4143100,680078000,134294400
2024-02-06,188.17025756835938,169.14999389648438,144.72451782226562,401.67486572265625,555.8800048828125,68.19739532470703,185.10000610351562,188.18019242781668,170.7100067138672,146.04824981356242,404.13154308563696,566.3400268554688,69.72781896754408,186.49000549316406,185.6553578627436,167.64999389648438,143.8387140310197,399.11915341177513,554.3699951171875,66.27512050871108,177.11000061035156,185.74481710103248,169.38999938964844,145.27192807232922,402.0612108490808,564.1199951171875,69.60386495591794,177.2100067138672,43490800,42505500,21517700,18382600,2840300,683111000,122676000
2024-02-07,188.2795867919922,170.52999877929688,145.988525390625,410.1543273925781,559.2999877929688,70.07267761230469,187.5800018310547,189.9097985097057,170.8800048828125,146.30702416148435,410.4019752246544,567.7999877929688,70.1936343745623,189.7899932861328,187.48435823433906,168.94000244140625,144.52546912091884,403.5669011054383,554.97998046875,67.57461541049389,182.67999267578125,189.5022417883465,169.47999572753906,145.4311677284784,403.60653322309605,558.1599731445312,68.29334720317483,188.17999267578125,53439000,47174100,21436100,22340500,4373600,495575000,111535200
2024-02-08,187.1960906982422,169.83999633789062,146.5260009765625,410.2137756347656,558.530029296875,69.61485290527344,189.55999755859375,188.40879563608698,171.42999267578125,146.9141618954231,411.65014520614363,563.7000122070312,70.76741990227906,191.6199951171875,186.23187856237746,168.8800048828125,145.72976916722166,408.6486545795197,555.739990234375,69.42892572649546,185.5800018310547,188.2596969213544,169.64999389648438,146.27717948532216,410.1543425713037,560.5499877929688,70.04768899799114,189.0,40962000,42316500,18241300,21225300,3175500,414422000,83034000
2024-02-09,187.9624786376953,174.4499969482422,149.51185607910156,416.5931701660156,561.3200073242188,72.10592651367188,193.57000732421875,189.0971204380579,175.0,149.98462297837207,416.8606491715924,566.0,72.15790132018077,194.1199951171875,187.11646725876852,170.5800018310547,146.73499978408023,411.18454998916735,558.0999755859375,70.18564235653706,189.47999572753906,187.76340641648085,170.89999389648438,147.25255272851453,411.34304822902254,565.0,70.50652100790245,190.17999267578125,45155200,56986000,21877700,22032800,3055700,436637000,84476300
2024-02-12,186.27044677734375,172.33999633789062,148.0288543701172,411.35296630859375,557.8499755859375,72.22087860107422,188.1300048828125,187.78330749959082,175.38999938964844,149.88008658545624,416.78138746189904,568.4400024414062,74.5829904741092,194.72999572753906,185.91213805857674,171.5399932861328,147.85965760472433,410.847755055397,557.0,71.22325216031359,187.27999877929688,187.53448242231033,174.8000030517578,148.835033446871,416.6030882773996,560.3599853515625,72.57274383383451,192.11000061035156,41781900,51050400,17236100,21202900,3608500,613710000,95498600
2024-02-13,184.1703643798828,168.63999938964844,145.67999267578125,402.4971008300781,554.52001953125,72.10092163085938,184.02000427246094,185.33487911795885,170.9499969482422,147.34211831038104,406.21181854248556,559.2000122070312,73.4224239511493,187.25999450683594,182.64755610649428,165.75,144.42593790601492,399.5946753127585,549.0,69.59386752244184,182.11000061035156,184.89694454758455,167.72999572753906,145.38141905454472,401.13007987504017,550.7999877929688,70.3735734915962,183.99000549316406,56529500,56345100,18138500,27824900,3511500,602580000,86759500
